2,0,Greenwich Village,"(40.73177447,-73.99867813)",Midtown,"(40.76746151,-73.99083044)",3505
2,1,Midtown,"(40.76746151,-73.99083044)",Upper East Side,"(40.77295092,-73.95146115)",4315
2,1,Midtown,"(40.76746151,-73.99083044)",Upper West Side,"(40.78433058,-73.98117689)",3422
2,1,Midtown,"(40.76746151,-73.99083044)",Gramercy,"(40.73579403,-73.97553508)",2732
2,1,Chelsea,"(40.75036504,-74.00816093)",Midtown,"(40.76746151,-73.99083044)",2697
2,1,Garment District,"(40.7511477,-73.98944767)",Midtown,"(40.76746151,-73.99083044)",2532
2,1,Midtown,"(40.76746151,-73.99083044)",Clinton,"(40.76188604,-74.00230047)",2370
2,1,Midtown,"(40.76746151,-73.99083044)",Chelsea,"(40.75036504,-74.00816093)",2357
2,1,Gramercy,"(40.73579403,-73.97553508)",Midtown,"(40.76746151,-73.99083044)",2204
2,1,Midtown,"(40.76746151,-73.99083044)",Garment District,"(40.7511477,-73.98944767)",2188
2,1,Greenwich Village,"(40.73177447,-73.99867813)",Midtown,"(40.76746151,-73.99083044)",2034
2,10,Upper East Side,"(40.77295092,-73.95146115)",Midtown,"(40.76746151,-73.99083044)",40587
2,10,Midtown,"(40.76746151,-73.99083044)",Upper East Side,"(40.77295092,-73.95146115)",24185
2,10,Garment District,"(40.7511477,-73.98944767)",Midtown,"(40.76746151,-73.99083044)",22797
2,10,Upper West Side,"(40.78433058,-73.98117689)",Midtown,"(40.76746151,-73.99083044)",21182
2,10,Gramercy,"(40.73579403,-73.97553508)",Midtown,"(40.76746151,-73.99083044)",16483
2,10,Midtown,"(40.76746151,-73.99083044)",Garment District,"(40.7511477,-73.98944767)",15975
2,10,Upper West Side,"(40.78433058,-73.98117689)",Upper East Side,"(40.77295092,-73.95146115)",14563
2,10,Midtown,"(40.76746151,-73.99083044)",Gramercy,"(40.73579403,-73.97553508)",12921
2,10,Upper East Side,"(40.77295092,-73.95146115)",Upper West Side,"(40.78433058,-73.98117689)",11949
2,11,Upper East Side,"(40.77295092,-73.95146115)",Midtown,"(40.76746151,-73.99083044)",35093
2,11,Midtown,"(40.76746151,-73.99083044)",Upper East Side,"(40.77295092,-73.95146115)",28026
2,11,Garment District,"(40.7511477,-73.98944767)",Midtown,"(40.76746151,-73.99083044)",20747
2,11,Upper West Side,"(40.78433058,-73.98117689)",Midtown,"(40.76746151,-73.99083044)",17590
2,11,Midtown,"(40.76746151,-73.99083044)",Garment District,"(40.7511477,-73.98944767)",17217
2,11,Gramercy,"(40.73579403,-73.97553508)",Midtown,"(40.76746151,-73.99083044)",15244
2,11,Midtown,"(40.76746151,-73.99083044)",Gramercy,"(40.73579403,-73.97553508)",14710
2,11,Upper West Side,"(40.78433058,-73.98117689)",Upper East Side,"(40.77295092,-73.95146115)",14333
2,11,Upper East Side,"(40.77295092,-73.95146115)",Upper West Side,"(40.78433058,-73.98117689)",13094
2,12,Upper East Side,"(40.77295092,-73.95146115)",Midtown,"(40.76746151,-73.99083044)",34870
2,12,Midtown,"(40.76746151,-73.99083044)",Upper East Side,"(40.77295092,-73.95146115)",31564
2,12,Garment District,"(40.7511477,-73.98944767)",Midtown,"(40.76746151,-73.99083044)",20726
2,12,Midtown,"(40.76746151,-73.99083044)",Gramercy,"(40.73579403,-73.97553508)",17214
2,12,Upper West Side,"(40.78433058,-73.98117689)",Midtown,"(40.76746151,-73.99083044)",17053
2,12,Midtown,"(40.76746151,-73.99083044)",Garment District,"(40.7511477,-73.98944767)",16850
